source,author,title,description,url,urlToImage,publishedAt,content,topic
"{'id': None, 'name': 'MacRumors'}",Juli Clover,The Camera Plateau: What's New With the iPhone 17 Pro Cameras,"With the iPhone 17 Pro and 17 Pro Max, Apple introduced a new design for the rear of the device. Instead of a camera bump, we now have a camera plateau that spans almost the entire back of the iPhone. The camera plateau houses an upgraded camera system that i…",https://www.macrumors.com/2025/09/10/iphone-17-pro-camera/,https://images.macrumors.com/t/ahw9V-iwQLYe3o9MKhaCjjVs8-I=/2199x/article-new/2025/09/iphone-17-pro-dark-blue.jpg,2025-09-10T22:53:00Z,"With the iPhone 17 Pro and 17 Pro Max, Apple introduced a new design for the rear of the device. Instead of a camera bump, we now have a camera plateau that spans almost the entire back of the iPhone… [+6138 chars]",technology
"{'id': None, 'name': 'Slashdot.org'}",BeauHD,Oracle's Best Day Since 1992 Puts Ellison on Top of the World's Richest List,"Oracle shares had their best day since 1992, skyrocketing 36% and adding $244 billion in market value as surging AI-driven cloud demand pushed the company toward a $1 trillion valuation. The surge boosted founder Larry Ellison's fortune by $100 billion, makin…",https://developers.slashdot.org/story/25/09/10/2047235/oracles-best-day-since-1992-puts-ellison-on-top-of-the-worlds-richest-list,https://a.fsdn.com/sd/topics/business_64.png,2025-09-10T22:50:00Z,"The company said Tuesday after the bell that it has $455 billion in remaining performance obligations, up 359% from a year earlier. ""This is a very historic kind of print right here from Oracle with … [+1096 chars]",technology
"{'id': None, 'name': 'ZyCrypto'}",PR DESK,Top Speakers to Grace Origin Summit’s Next Big Gathering Ahead of Debut During KBW,"Ahead of its September 23 debut, Origin Summit has revealed a robust lineup of speakers from culture, AI, blockchain, and capital ready to show up at its upcoming event during the Korea Blockchain Week (KBW) in Seoul. The gathering is facilitated by Story, th…",https://zycrypto.com/top-speakers-to-grace-origin-summits-next-big-gathering-ahead-of-debut-during-kbw/,https://zycrypto.com/wp-content/uploads/2025/09/unnamed-2025-09-10T234258.096.jpg,2025-09-10T22:47:18Z,"Disclaimer: The below article is sponsored, and the views in it do not represent those of ZyCrypto. Readers should conduct independent research before taking any actions related to the project mentio… [+2692 chars]",technology
"{'id': None, 'name': 'GlobeNewswire'}",World Association of Chinese Mass Media,World Association of Chinese Mass Media Hosts Toronto Agarwood Culture Appreciation and Exchange,"On August 29, 2025, the Toronto Agarwood Culture Appreciation and Exchange, hosted by the World Association of Chinese Mass Media, unfolded as a one-day pilgrimage of incense and community spirit. On August 29, 2025, the Toronto Agarwood Culture Appreciation …",https://www.globenewswire.com/news-release/2025/09/10/3148292/0/en/World-Association-of-Chinese-Mass-Media-Hosts-Toronto-Agarwood-Culture-Appreciation-and-Exchange.html,,2025-09-10T22:45:00Z,"Toronto. Ontario, Sept. 10, 2025 (GLOBE NEWSWIRE) -- World Association of Chinese Mass Media, Toronto, Ontario August 29, 2025: The Toronto Agarwood Culture Appreciation and Exchange unfolded as a on… [+13023 chars]",technology
"{'id': 'cbc-news', 'name': 'CBC News'}",,"Carney recommending 5 'nation-building projects' for approval, including LNG expansion: sources",Prime Minister Mark Carney is set to unveil several “nation-building” projects this morning that his government has identified as part of a promise to bolster Canada's economic independence amid a turbulent trade war.,https://www.cbc.ca/news/politics/carney-major-projects-list-1.7630470,https://i.cbc.ca/1.7501205.1750710222!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_1180/the-maran-gas-roxana.jpg?im=Resize%3D620,2025-09-10T22:43:55Z,"The initial tranche of major projects the federal government is hoping to get off the ground include expanding liquefied natural gas production in B.C., and upgrading the port in Montreal, CBC News h… [+4875 chars]",technology
"{'id': None, 'name': 'Uxdesign.cc'}",Violet Piper,The airport: Where we pretend to have arrived,The junkspace non-place of the modern aerotropolis.,https://uxdesign.cc/the-airport-where-we-pretend-to-have-arrived-ef9c1d91834f,https://miro.medium.com/v2/resize:fit:800/1*FOhM3u7jNt6IBrvydy6r1g.jpeg,2025-09-10T22:41:51Z,"Moving walkway, Changi Airport station, Singapore, 2020, via Wikimedia Commons.
Lines. Crowds. That brief certainty youll be stopped at security and sent to jail, or that your bag will end up in For… [+12603 chars]",technology
"{'id': None, 'name': 'Bleeding Cool News'}",El Presidente,"WWE Ticket Prices Not Expensive Enough Yet, Says TKO Exec","¡Saludos, comrades! It is I, your El Presidente, reporting to you live from my luxury bunker beneath a wrestling ring in Havana, where I am currently hosting a socialist lucha libre tournament for the people! But I must interrupt this glorious display of athl…",https://bleedingcool.com/tv/wwe-ticket-prices-not-expensive-enough-yet-says-tko-exec/,https://bleedingcool.com/wp-content/uploads/2018/01/WWELogo.jpg,2025-09-10T22:37:03Z,"Posted in: Sports, TV, WWE | Tagged: Mark Shapiro, wrestling
Comrades! TKO executive Mark Shapiro says WWE tickets need to cost MORE! Time for wrestlers to seize the means of production! ¡Viva la re… [+4645 chars]",technology
"{'id': None, 'name': 'Rolling Stone'}",Jon Blistein,Here Are the Artists Who Have Ditched Spotify Over Its CEO’s Military Tech Ties,"King Gizzard and the Wizard Lizard, Xiu Xiu, and Deerhoof are among the acts who have pulled their music over Daniel Ek's work with the German defense company, Helsing",http://www.rollingstone.com/music/music-features/artists-left-spotify-ceo-daniel-ek-military-tech-1235425098/,https://www.rollingstone.com/wp-content/uploads/2025/09/GettyImages-611053854.jpg?w=1600&h=900&crop=1,2025-09-10T22:36:57Z,"Over the past few months, a groundswell of indie artists have chosen to cut ties with Spotify in protest of CEO and co-founder Daniel Ek’s ties to the defense company Helsing. 
Well-known indie acts… [+11230 chars]",technology
"{'id': None, 'name': 'SiliconANGLE News'}",Duncan Riley,Klarna surges 14.6% in NYSE debut as Buy Now Pay Later giant goes public,"Shares in Klarna Group PLC closed up 14.55% in regular trading today after the Swedish fintech company made its debut on the New York Stock Exchange. In its initial public offering, Klarna offered around 34.3 million shares at $40 each. The shares opened at $…",https://siliconangle.com/2025/09/10/klarna-surges-14-6-nyse-debut-buy-now-pay-later-giant-goes-public/,https://d15shllkswkct0.cloudfront.net/wp-content/blogs.dir/1/files/2025/03/Klarna.png,2025-09-10T22:36:35Z,"Shares in Klarna Group PLC closed up 14.55% in regular trading today after the Swedish fintech company made its debut on the New York Stock Exchange.
In its initial public offering, Klarna offered a… [+4068 chars]",technology
"{'id': None, 'name': 'pymnts.com'}",PYMNTS,OCC Head Jonathan Gould Says Banks’ Crypto-Related Activities Are Legally Permissible,Comptroller of the Currency Jonathan Gould said Wednesday (Sept. 10) that the crypto-related activities that many banks want to participate in are legally permissible and that these activities should not be stigmatized. Speaking at a CoinDesk event in Washing…,http://www.pymnts.com/cryptocurrency/2025/occ-head-jonathan-gould-says-banks-crypto-related-activities-are-legally-permissible/,https://www.pymnts.com/wp-content/uploads/2025/09/OCC-crypto.jpg,2025-09-10T22:35:51Z,Comptroller of the Currency Jonathan Gouldsaid Wednesday (Sept. 10) that the crypto-related activities that many banks want to participate in are legally permissible and that these activities should … [+2117 chars],technology
